source_file,source_relative_path,sheet_name,source_sha256,file_year_guess,file_period_guess,year,period,row_number_in_cleaned_table,label,category,value_column,value,raw_value,unit,label_columns_used,normalized_indicator,period_order
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الإجمالي,13,الإيرادات النفطية | Oil Revenues,Oil revenue,الإجمالي,-0.36,-0.36,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الإجمالي,25,الإيرادات النفطية | Oil Revenues,Oil revenue,الإجمالي,-0.2378811919162123,-0.23788119191621238,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Financing,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الإجمالي,6,إجمالي التمويل | Total Financing,Other,الإجمالي,8179.375343265539,8179.375343265539,unspecified,البيان | Item,other,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Financing,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الإجمالي,6,إجمالي التمويل | Total Financing,Other,الإجمالي,43951.0,43951,unspecified,البيان | Item,other,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Gov.Reserve,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_2,0,الرصيد اخر الفترة | End of Period Balance,Other,Column_2,415050.07257003,415050.07257003,unspecified,(مليون ريال) | (SAR Million),other,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Gov.Reserve,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_2,1,الرصيد اخر الفترة | End of Period Balance,Other,Column_2,35388.82352787748,35388.82352787748,unspecified,(مليون ريال) | (SAR Million),other,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Gov.Reserve,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_2,0,الرصيد اخر الفترة | End of Period Balance,Other,Column_2,409840.62353698,409840.62353698,unspecified,(مليون ريال) | (SAR Million),other,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Gov.Reserve,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_2,1,الرصيد اخر الفترة | End of Period Balance,Other,Column_2,52291.0,52291.0,unspecified,(مليون ريال) | (SAR Million),other,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Gov.Reserve,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,Column_2,0,الرصيد اخر الفترة | End of Period Balance,Other,Column_2,407743.1484124,407743.14841240004,unspecified,(مليون ريال) | (SAR Million),other,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Gov.Reserve,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,Column_2,1,الرصيد اخر الفترة | End of Period Balance,Other,Column_2,14511.0,14511.0,unspecified,(مليون ريال) | (SAR Million),other,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Financing,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الإجمالي,5,تمويل من الدين الخارجي | Financing from External Borrowing,Other,الإجمالي,8179.375343265539,8179.375343265539,unspecified,البيان | Item,other,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Financing,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الإجمالي,5,تمويل من الدين الخارجي | Financing from External Borrowing,Other,الإجمالي,43951.0,43951,unspecified,البيان | Item,other,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Financing,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الإجمالي,4,تمويل من الدين الداخلي | Financing from Domestic Borrowing,Other,الإجمالي,0.0,0,unspecified,البيان | Item,other,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Summary,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,Column_3,0,حتى الربع الثالث من السنة المالية 2023م | للربع الثالث من السنة المالية 2023م,Other,Column_3,3.0,Until Q3 of FY 2023 Vs. Q3 2022,unspecified,أداء الميزانية العامة للدولة للربع الثالث من السنة المالية الحالية 1444/ 1445هـ (2023م) النتائج الفعلية لأداء الإيرادات غير النفطية من السنة المالية 1445/1444هـ (2023م) | Column_6,other,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Financing,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الإجمالي,3,من الاحتياطيات الحكومية | Government Reserves,Other,الإجمالي,0.0,0,unspecified,البيان | Item,other,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Financing,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الإجمالي,2,من الحساب الجاري | Current Account,Other,الإجمالي,0.0,0,unspecified,البيان | Item,other,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_3,2,Unlabeled row,Revenue,Column_3,2023.0,2023,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_4,2,Unlabeled row,Revenue,Column_4,2022.0,2022,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_2,10,الإجمالـــــــــــي | Total,Revenue,Column_2,0.0107410871287352,0.010741087128735227,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_3,10,الإجمالـــــــــــي | Total,Revenue,Column_3,280944.225483147,280944.225483147,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_4,10,الإجمالـــــــــــي | Total,Revenue,Column_4,277958.647432885,277958.647432885,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_2,10,الإجمالـــــــــــي | Total,Revenue,Column_2,-0.1499659323905254,-0.14996593239052547,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_3,10,الإجمالـــــــــــي | Total,Revenue,Column_3,314822.867450183,314822.867450183,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_4,10,الإجمالـــــــــــي | Total,Revenue,Column_4,370365.0,370365,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_2,22,الإجمالـــــــــــي | Total,Revenue,Column_2,-0.0810653598186613,-0.08106535981866136,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_3,22,الإجمالـــــــــــي | Total,Revenue,Column_3,595767.0929333301,595767.0929333301,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_4,22,الإجمالـــــــــــي | Total,Revenue,Column_4,648323.685801815,648323.685801815,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الإجمالي,20,الإجمالـــــــــــي | Total,Revenue,الإجمالي,-0.14,-0.14,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الإجمالي,32,الإجمالـــــــــــي | Total,Revenue,الإجمالي,-0.1009126718059996,-0.10091267180599961,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الإجمالي,8,الإجمالي | 280944.225483147 | Total,Revenue,الإجمالي,854305.963188087,854305.963188087,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الإجمالي,6,الإيرادات الأخرى | 22442.517107516996 | Other Revenues,Revenue,الإجمالي,71060.55073116296,71060.55073116296,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_2,8,الإيرادات الأخرى | Other Revenues,Revenue,Column_2,0.0444728183085507,0.044472818308550766,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_3,8,الإيرادات الأخرى | Other Revenues,Revenue,Column_3,22442.517107517,22442.517107516996,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_4,8,الإيرادات الأخرى | Other Revenues,Revenue,Column_4,21486.932655519988,21486.932655519988,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_2,8,الإيرادات الأخرى | Other Revenues,Revenue,Column_2,0.203799432238632,0.20379943223863206,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_3,8,الإيرادات الأخرى | Other Revenues,Revenue,Column_3,24405.829689206028,24405.829689206028,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_4,8,الإيرادات الأخرى | Other Revenues,Revenue,Column_4,20274.0,20274,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_2,20,الإيرادات الأخرى | Other Revenues,Revenue,Column_2,0.1218302583844086,0.12183025838440864,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_3,20,الإيرادات الأخرى | Other Revenues,Revenue,Column_3,46848.346796723024,46848.346796723024,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_4,20,الإيرادات الأخرى | Other Revenues,Revenue,Column_4,41760.63753547809,41760.63753547809,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الإجمالي,18,الإيرادات الأخرى | Other Revenues,Revenue,الإجمالي,0.3,0.3,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الإجمالي,30,الإيرادات الأخرى | Other Revenues,Revenue,الإجمالي,0.176916756218783,0.176916756218783,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_3,1,الإيرادات* | Revenues*,Revenue,Column_3,1.0,Q1,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_4,1,الإيرادات* | Revenues*,Revenue,Column_4,1.0,Q1,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_3,1,الإيرادات* | Revenues*,Revenue,Column_3,2.0,Q2,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_4,1,الإيرادات* | Revenues*,Revenue,Column_4,2.0,Q2,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_2,7,الضرائب أخرى | Other Taxes,Revenue,Column_2,0.2966969758297868,0.2966969758297868,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_3,7,الضرائب أخرى | Other Taxes,Revenue,Column_3,4120.3888697,4120.3888697,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_4,7,الضرائب أخرى | Other Taxes,Revenue,Column_4,3177.60351609,3177.6035160899996,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2023,الإجمالي,4,الضرائب على التجارة والمعاملات الدولية | 5500.6792824700005 | Taxes on International Trade and Transactions,Revenue,الإجمالي,16445.690097489998,16445.690097489998,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_2,6,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Revenue,Column_2,0.0861842086190742,0.08618420861907428,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_3,6,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Revenue,Column_3,5500.6792824700005,5500.6792824700005,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_4,6,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Revenue,Column_4,5064.22321262,5064.22321262,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
