source_file,source_relative_path,sheet_name,source_sha256,file_year_guess,file_period_guess,year,period,row_number_in_cleaned_table,label,category,value_column,value,raw_value,unit,label_columns_used,normalized_indicator,period_order
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,28,استخدام السلع والخدمات,Expenditure,Q4,313022.32891601,313022.32891601,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,2,استخدام السلع والخدمات | Use of Goods and Services,Expenditure,Q4,94063.73528172004,94063.73528172003,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,39,اسم القطاع | Sector,Expenditure,Q4,2024.0,المنصرف حتى الربع الرابع 2024م,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,21,الأصول غير المالية (رأسمالي),Expenditure,Q4,43054.482647229976,43054.482647229976,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,34,الأصول غير المالية (رأسمالي),Expenditure,Q4,190664.2243284,190664.22432839999,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,8,الأصول غير المالية (رأسمالي) | Non-financial Assets (CAPEX),Expenditure,Q4,43054.482647229976,43054.482647229976,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,43,الأمن والمناطق الإدارية | Security and Regional Administration,Expenditure,Q4,126853.26572620016,126853.26572620017,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,22,الإجمالـــــــــــي,Expenditure,Q4,360524.4016340599,360524.4016340599,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,35,الإجمالـــــــــــي,Expenditure,Q4,1374720.24877316,1374720.24877316,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,50,الإجمالـــــــــــي | Total,Expenditure,Q4,1374720.24877316,1374720.24877316,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,9,الإجمالي | Total,Expenditure,Q4,360524.4016340599,360524.4016340599,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,41,الإدارة العامة | Public Administration,Expenditure,Q4,53895.41510436999,53895.41510436999,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,17,الإعانات,Expenditure,Q4,5267.062128960002,5267.062128960002,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,30,الإعانات,Expenditure,Q4,34011.45958465,34011.45958465,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,4,الإعانات | Subsidies,Expenditure,Q4,5267.062128960002,5267.062128960002,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,49,البنود العامة | General Items,Expenditure,Q4,227681.4924097595,227681.4924097595,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,48,التجهيزات الأساسية والنقل | Infrastructure and Transportation,Expenditure,Q4,44143.33903134001,44143.33903134001,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,45,التعليم | Education,Expenditure,Q4,203665.24004347,203665.24004347,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,44,الخدمات البلدية | Municipal Services,Expenditure,Q4,116399.49475978003,116399.49475978003,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,46,الصحة والتنمية الاجتماعية | Health & Social Development,Expenditure,Q4,272673.65001268004,272673.65001268004,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,42,العسكري | Military,Expenditure,Q4,236664.34439917037,236664.34439917034,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,12,المصروفات*,Expenditure,Q4,4.0,Q4,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,19,المنافع الاجتماعية,Expenditure,Q4,17212.995049420017,17212.995049420017,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,32,المنافع الاجتماعية,Expenditure,Q4,101398.39549807,101398.39549807001,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,6,المنافع الاجتماعية | Social Benefits,Expenditure,Q4,17212.995049420017,17212.995049420017,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,18,المنح,Expenditure,Q4,1782.36613571,1782.36613571,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,31,المنح,Expenditure,Q4,4206.3281357,4206.3281357,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,5,المنح | Grants,Expenditure,Q4,1782.36613571,1782.36613571,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,47,الموارد الاقتصادية | Economic Resources,Expenditure,Q4,92744.0072863898,92744.00728638981,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,14,تعويضات العاملين,Expenditure,Q4,146289.0838224599,146289.0838224599,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,27,تعويضات العاملين,Expenditure,Q4,562264.11432249,562264.11432249,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,1,تعويضات العاملين | Compensation of Employees,Expenditure,Q4,146289.0838224599,146289.0838224599,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,20,مصروفات أخرى,Expenditure,Q4,41109.0123819,41109.0123819,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,33,مصروفات أخرى,Expenditure,Q4,124590.37725697,124590.37725697,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,7,مصروفات أخرى | Other Expenses,Expenditure,Q4,41109.0123819,41109.0123819,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,16,نفقات التمويل,Expenditure,Q4,11745.664186660004,11745.664186660004,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,29,نفقات التمويل,Expenditure,Q4,44563.020730870005,44563.020730870005,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,3,نفقات التمويل | Financing Expenses,Expenditure,Q4,11745.664186660004,11745.664186660004,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,7,الإيرادات غير النفطية | 111511.75445118701 | Non-oil Revenues,Non-oil revenue,Q4,132015.49417118198,132015.49417118198,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,19,الإيرادات غير النفطية | Non-oil Revenues,Non-oil revenue,Q4,0.2136834001911065,0.21368340019110654,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,32,الإيرادات غير النفطية | Non-oil Revenues,Non-oil revenue,Q4,0.0977516592781808,0.09775165927818086,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,1,الإيرادات النفطية | 181921.609316625 | Oil Revenues,Oil revenue,Q4,170846.5123117734,170846.5123117734,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,13,الإيرادات النفطية | Oil Revenues,Oil revenue,Q4,-0.3144504701795751,-0.31445047017957517,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,26,الإيرادات النفطية | Oil Revenues,Oil revenue,Q4,0.0027329493646413,0.0027329493646413017,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,0,2024,Revenue,Q4,2024.0,2024,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,20,الإجمالـــــــــــي | Total,Revenue,Q4,-0.153978073945311,-0.15397807394531104,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,33,الإجمالـــــــــــي | Total,Revenue,Q4,0.0386094497536098,0.038609449753609804,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,8,الإجمالي | 293433.36376781197 | Total,Revenue,Q4,302862.0064829554,302862.0064829554,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,6,الإيرادات الأخرى | 25340.736933747008 | Other Revenues,Revenue,Q4,41229.85455837197,41229.85455837197,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,18,الإيرادات الأخرى | Other Revenues,Revenue,Q4,0.3729527197975726,0.3729527197975726,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,31,الإيرادات الأخرى | Other Revenues,Revenue,Q4,0.2062659502915536,0.2062659502915536,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,4,الضرائب على التجارة والمعاملات الدولية | 6033.478346229999 | Taxes on International Trade and Transactions,Revenue,Q4,7643.240819809998,7643.240819809998,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,16,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Revenue,Q4,0.3401109429176066,0.3401109429176066,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,29,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Revenue,Q4,0.1060752577778958,0.10607525777789584,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,2,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | 6544.7607403 | Taxes on Income, Profit and Capital Gains",Revenue,Q4,6166.489654069999,6166.489654069999,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,14,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",Revenue,Q4,-0.0599242091163331,-0.059924209116333116,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,27,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",Revenue,Q4,-0.1827925623689431,-0.18279256236894315,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,3,الضرائب على السلع والخدمات | 69902.97036892 | Taxes on Goods and Services,Revenue,Q4,74837.82816907001,74837.82816907001,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q4,15,الضرائب على السلع والخدمات | Taxes on Goods and Services,Revenue,Q4,0.1878743124210247,0.1878743124210247,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,4
