url,source_page,link_text,local_path,file_name,extension,year_guess,period_guess,file_type_guess,size_bytes,sha256,download_status
https://www.mof.gov.sa/en/financialreport/2021/Documents/infoE%20Q4-2021.pdf,https://www.mof.gov.sa/en/financialreport/2021/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2021__55091094cd__infoE_Q4-2021.pdf,2021__55091094cd__infoE_Q4-2021.pdf,.pdf,2021.0,,other_financial_file,590110,a2057f27ba12fa7ca196529728d76f55e9337e479e9d31e8069ee4155c28e0d0,downloaded
https://www.mof.gov.sa/en/financialreport/2021/Documents/Q3E%202021.pdf,https://www.mof.gov.sa/en/financialreport/2021/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2021__e8acc5e046__Q3E_2021.pdf,2021__e8acc5e046__Q3E_2021.pdf,.pdf,2021.0,,other_financial_file,3141591,b42e2f65e7d15f66d94c7079a655b6e639b74e7df2276d71f001320e3bcfa367,downloaded
https://www.mof.gov.sa/en/financialreport/2021/Documents/infoE%20Q3-2021.pdf,https://www.mof.gov.sa/en/financialreport/2021/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2021__2009784b62__infoE_Q3-2021.pdf,2021__2009784b62__infoE_Q3-2021.pdf,.pdf,2021.0,,other_financial_file,975119,3ca901f95c49fe0b817bae9f512b96e55955db77ff7d5964d43dbc3cd653cc04,downloaded
https://www.mof.gov.sa/en/Documents/Mid-Bud-En_2021.pdf,https://www.mof.gov.sa/en/financialreport/2021/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2021__e91834667b__Mid-Bud-En_2021.pdf,2021__e91834667b__Mid-Bud-En_2021.pdf,.pdf,2021.0,,other_financial_file,1691004,48ca5d2cf8e8655d7a37a9c8cfbe7b3c28105b93e01158903dde920589872b2f,downloaded
https://www.mof.gov.sa/en/financialreport/2021/Documents/Q2E2021-210802.pdf,https://www.mof.gov.sa/en/financialreport/2021/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2021__1026e94192__Q2E2021-210802.pdf,2021__1026e94192__Q2E2021-210802.pdf,.pdf,2021.0,,other_financial_file,3141078,35110dd060bcafaed0b04acb4062351da37de66aabf27b6997e10232f73d32c6,downloaded
https://www.mof.gov.sa/en/financialreport/2021/Documents/infoE%20Q2%202021.pdf,https://www.mof.gov.sa/en/financialreport/2021/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2021__83f8afd3b0__infoE_Q2_2021.pdf,2021__83f8afd3b0__infoE_Q2_2021.pdf,.pdf,2021.0,,other_financial_file,814435,500c38f1e89abd74dad7d5935115c015f15d23bf6aed659734afce151beedcd7,downloaded
https://www.mof.gov.sa/en/financialreport/2021/Documents/Q1E20212904-1.pdf,https://www.mof.gov.sa/en/financialreport/2021/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2021__060b46c7f0__Q1E20212904-1.pdf,2021__060b46c7f0__Q1E20212904-1.pdf,.pdf,2021.0,,other_financial_file,3668666,f6c31a81451dd7917c3cdba8ecc5f2c5798c459652673d7bf55d686859f87ca3,downloaded
https://mof.gov.sa/en/financialreport/2020/Documents/Q4-2020-.pdf,https://www.mof.gov.sa/en/financialreport/2020/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2020__Q4__d9f12a8ea5__Q4-2020-.pdf,2020__Q4__d9f12a8ea5__Q4-2020-.pdf,.pdf,2020.0,Q4,other_financial_file,963645,7982e9f13e420ac145e4cb07ad019f982a043ffdb424beadaa830b47e42df0c8,downloaded
https://www.mof.gov.sa/en/financialreport/2020/Documents/Q3%20E%202020.pdf,https://www.mof.gov.sa/en/financialreport/2020/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2020__Q3__f93bd3568b__Q3_E_2020.pdf,2020__Q3__f93bd3568b__Q3_E_2020.pdf,.pdf,2020.0,Q3,other_financial_file,911464,98744b60a5b4407eaf8655f28295376dc15b5c0fcbc2c74bbd5f88f879b6c4a8,downloaded
https://www.mof.gov.sa/en/financialreport/2020/Documents/Q2E2020.pdf,https://www.mof.gov.sa/en/financialreport/2020/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2020__90ad7968b3__Q2E2020.pdf,2020__90ad7968b3__Q2E2020.pdf,.pdf,2020.0,,other_financial_file,908602,5995b34a8179be4efb86f5eacde028181ae6b08391fc59beae0b657a3c28e262,downloaded
https://www.mof.gov.sa/en/financialreport/2020/Documents/Q1_E_2020.pdf,https://www.mof.gov.sa/en/financialreport/2020/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2020__dbd4540a4e__Q1_E_2020.pdf,2020__dbd4540a4e__Q1_E_2020.pdf,.pdf,2020.0,,other_financial_file,946017,80f3379e1aec098eee7c4c632501332ff707d211e6a91f53c47f53aa44370266,downloaded
https://www.mof.gov.sa/en/financialreport/2019/Documents/Q1E-201.pdf,https://www.mof.gov.sa/en/financialreport/2019/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2019__f3730f835f__Q1E-201.pdf,2019__f3730f835f__Q1E-201.pdf,.pdf,2019.0,,other_financial_file,506925,317c053119950e786e7bcf6fc39412dcf2405b9eb8bdac1cb82b808f7ea0b498,downloaded
https://www.mof.gov.sa/en/financialreport/2019/Documents/E.pdf,https://www.mof.gov.sa/en/financialreport/2019/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2019__113406ae35__E.pdf,2019__113406ae35__E.pdf,.pdf,2019.0,,other_financial_file,749885,9681c510acf5edc2cb283a2570af19be1c7b977c0ed944a81922087a76c9d543,downloaded
https://www.mof.gov.sa/en/financialreport/2019/Documents/Q2%20E%202019.pdf,https://www.mof.gov.sa/en/financialreport/2019/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2019__Q2__30e37b3587__Q2_E_2019.pdf,2019__Q2__30e37b3587__Q2_E_2019.pdf,.pdf,2019.0,Q2,other_financial_file,583855,506ef7d8b5476ed5df0d64cbde1d265460f48d70e23f6614a2821d293df8e75a,downloaded
https://www.mof.gov.sa/en/financialreport/2019/Documents/Q2%20E%202019%20Info2.pdf,https://www.mof.gov.sa/en/financialreport/2019/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2019__Q2__0b2a3b4342__Q2_E_2019_Info2.pdf,2019__Q2__0b2a3b4342__Q2_E_2019_Info2.pdf,.pdf,2019.0,Q2,other_financial_file,307615,187138cff284b1c44735096f2bed606ec8c6cf9793ad19d8e22285b02a49e99d,downloaded
https://www.mof.gov.sa/en/financialreport/2019/Documents/Q3%20E%202019.pdf,https://www.mof.gov.sa/en/financialreport/2019/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2019__Q3__776e6708e2__Q3_E_2019.pdf,2019__Q3__776e6708e2__Q3_E_2019.pdf,.pdf,2019.0,Q3,other_financial_file,613883,c906a75123e0b3a58e8fb34dbc8257be0e0112bfd172e27d408a96dd28c9887a,downloaded
https://www.mof.gov.sa/en/financialreport/2019/Documents/info.pdf,https://www.mof.gov.sa/en/financialreport/2019/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2019__98551b8efd__info.pdf,2019__98551b8efd__info.pdf,.pdf,2019.0,,other_financial_file,5881916,5d43e4585ab6a2dff2c00570d4b0ce0a832eff90ea08e7e35d16b34dd13b354d,downloaded
https://www.mof.gov.sa/en/financialreport/2019/Documents/Q4%20E%202019.pdf,https://www.mof.gov.sa/en/financialreport/2019/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2019__Q4__cbd98d8001__Q4_E_2019.pdf,2019__Q4__cbd98d8001__Q4_E_2019.pdf,.pdf,2019.0,Q4,other_financial_file,1428309,813891c88d3088bc789b0c30f50d7eced1ed1abc5f4ecdc3fb90c36005056d9d,downloaded
https://www.mof.gov.sa/en/financialreport/2018/Documents/Q3E2018%20%20(3)%20(infographic)%20ND.PDF,https://www.mof.gov.sa/en/financialreport/2018/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2018__542244d8f9__Q3E2018_3_infographic_ND.PDF,2018__542244d8f9__Q3E2018_3_infographic_ND.PDF,.pdf,2018.0,,infographic,227604,9e053bb51ef246695ec3828a9805a989e931a89c73dba1c2cd244d0877ca38f6,downloaded
https://www.mof.gov.sa/en/financialreport/2018/Documents/Q3E2018(oct29).pdf,https://www.mof.gov.sa/en/financialreport/2018/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2018__735f2fc85d__Q3E2018_oct29_.pdf,2018__735f2fc85d__Q3E2018_oct29_.pdf,.pdf,2018.0,,other_financial_file,592911,43d0c7b3b68b4700421f584d83509a9bcd93b132f250bfa13fa395b0ccbb5c6d,downloaded
https://www.mof.gov.sa/en/financialreport/2018/Documents/Q2E2018%20report.pdf,https://www.mof.gov.sa/en/financialreport/2018/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2018__6ee7657f4b__Q2E2018_report.pdf,2018__6ee7657f4b__Q2E2018_report.pdf,.pdf,2018.0,,other_financial_file,506878,57c12d78b48e29ce257c0ed807a3f9374391307337f43af48bfd0c98d063676b,downloaded
https://www.mof.gov.sa/en/financialreport/2018/Documents/2018_Q1_E_Finaincial%20Report.pdf,https://www.mof.gov.sa/en/financialreport/2018/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2018__a7de64d637__2018_Q1_E_Finaincial_Report.pdf,2018__a7de64d637__2018_Q1_E_Finaincial_Report.pdf,.pdf,2018.0,,other_financial_file,543405,8fde9b17601190bd6a8f2299d8dd7d286e337f1fa2fbfc08fdec697ac3fde644,downloaded
https://www.mof.gov.sa/en/financialreport/Documents/2017 Report.pdf,https://www.mof.gov.sa/en/financialreport/2017/Pages/default.aspx,End of the Year Budget Report 2017,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2017__bc14930962__2017_Report.pdf,2017__bc14930962__2017_Report.pdf,.pdf,2017.0,,other_financial_file,626841,b39eb3d71362065d7cd756762415a62f3034cb6b8c2b4952846b79506c10d8cc,downloaded
https://www.mof.gov.sa/en/financialreport/Documents/2017%20Report.pdf,https://www.mof.gov.sa/en/financialreport/2017/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2017__525107f198__2017_Report.pdf,2017__525107f198__2017_Report.pdf,.pdf,2017.0,,other_financial_file,626841,b39eb3d71362065d7cd756762415a62f3034cb6b8c2b4952846b79506c10d8cc,downloaded
https://www.mof.gov.sa/en/financialreport/Documents/171119%20infographic%20q3%20eng%20H.pdf,https://www.mof.gov.sa/en/financialreport/2017/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\f70cf2db28__171119_infographic_q3_eng_H.pdf,f70cf2db28__171119_infographic_q3_eng_H.pdf,.pdf,,,infographic,568401,621ce76b4ee5e95041f71e0439e8cbe5251c2e8ada57625cd2480ca40f6743ce,downloaded
https://www.mof.gov.sa/en/financialreport/quartertwo/Documents/Q2%20English.pdf,https://www.mof.gov.sa/en/financialreport/2017/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\Q2__87b35c19e8__Q2_English.pdf,Q2__87b35c19e8__Q2_English.pdf,.pdf,,Q2,other_financial_file,1596,93891f75c8a0bab7a34f8ef39f28081d7a4926422863586f7f35d1b94eed8c17,downloaded
https://www.mof.gov.sa/en/MediaCenter/Documents/170511%20Q1%20Report%20Final%20ZZ.pdf,https://www.mof.gov.sa/en/financialreport/2017/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\End-Year_Annual__c90be2e396__170511_Q1_Report_Final_ZZ.pdf,End-Year_Annual__c90be2e396__170511_Q1_Report_Final_ZZ.pdf,.pdf,,End-Year/Annual,other_financial_file,551254,7553c1efad7b38081558d42329824bdebaac5d82dcc2f43b6891086b9fe7992c,downloaded
https://www.mof.gov.sa/en/financialreport/2017/quartertwo/Documents/Q2%20English.pdf,https://www.mof.gov.sa/en/financialreport/2017/quartertwo/Pages/default.aspx,Download Kingdom’s Second Quarter Budget Performance 2017,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2017__Q2__eaeec7cca1__Q2_English.pdf,2017__Q2__eaeec7cca1__Q2_English.pdf,.pdf,2017.0,Q2,budget_performance_report,569282,335805fc8b8fa0f552f1c2a856f55192aa690a4d707d5fcc857b702bf6d6f333,downloaded
https://www.mof.gov.sa/en/financialreport/2018/quarterThree/Documents/Q3E2018(oct29).pdf,https://www.mof.gov.sa/en/financialreport/2018/quarterThree/Pages/default.aspx,,E:\47\471\New Papers\Transforming AI-Driven Solutions\Codes\Data\MoF_Web_Crawl\2018__2dfae27e06__Q3E2018_oct29_.pdf,2018__2dfae27e06__Q3E2018_oct29_.pdf,.pdf,2018.0,,other_financial_file,592911,43d0c7b3b68b4700421f584d83509a9bcd93b132f250bfa13fa395b0ccbb5c6d,downloaded
